Type,OrderDate,PaymentAmount,PaymentCurrency,TotalToPayAmount,TotalToPayCurrency,TotalPaidAmount,TotalPaidCurrency
order,2025-09-03T12:58:46.579Z,91.48,PLN,91.48,PLN,91.48,PLN
order,2025-09-03T08:46:53.218Z,68.66,PLN,68.66,PLN,68.66,PLN
order,2025-09-02T16:26:10.872Z,82.07,PLN,82.07,PLN,82.07,PLN
order,2025-09-02T09:27:50.146Z,51.27,PLN,51.27,PLN,51.27,PLN
order,2025-09-01T22:05:41.568Z,62.97,PLN,62.97,PLN,62.97,PLN
order,2025-09-01T21:15:59.059Z,55.90,PLN,55.90,PLN,55.90,PLN
order,2025-09-01T18:18:13.076Z,69.37,PLN,69.37,PLN,69.37,PLN
order,2025-08-31T15:47:28.169Z,57.48,PLN,57.48,PLN,57.48,PLN
order,2025-08-31T15:23:43.504Z,61.27,PLN,61.27,PLN,61.27,PLN
order,2025-08-31T11:12:31.509Z,53.17,PLN,53.17,PLN,53.17,PLN
order,2025-08-31T10:49:22.932Z,52.00,PLN,52.00,PLN,52.00,PLN
order,2025-08-31T09:19:39.683Z,118.48,PLN,118.48,PLN,118.48,PLN
order,2025-08-31T07:40:50.742Z,50.29,PLN,50.29,PLN,50.29,PLN
order,2025-08-30T20:42:06.131Z,57.08,PLN,57.08,PLN,57.08,PLN
order,2025-08-30T20:19:34.725Z,57.39,PLN,57.39,PLN,57.39,PLN
order,2025-08-30T18:18:12.129Z,48.29,PLN,48.29,PLN,48.29,PLN
order,2025-08-30T08:58:53.747Z,65.38,PLN,65.38,PLN,65.38,PLN
order,2025-08-30T03:23:59.575Z,45.19,PLN,45.19,PLN,45.19,PLN
order,2025-08-29T15:38:35.049Z,45.28,PLN,45.28,PLN,45.28,PLN
order,2025-08-29T12:47:47.444Z,183.56,PLN,183.56,PLN,183.56,PLN
order,2025-08-28T20:45:45.323Z,77.14,PLN,77.14,PLN,77.14,PLN
order,2025-08-28T15:46:54.935Z,75.99,PLN,75.99,PLN,75.99,PLN
order,2025-08-27T14:20:19.925Z,83.92,PLN,83.92,PLN,83.92,PLN
order,2025-08-27T11:05:31.246Z,52.00,PLN,52.00,PLN,52.00,PLN
order,2025-08-26T19:24:39.083Z,52.00,PLN,52.00,PLN,52.00,PLN
order,2025-08-25T21:18:17.446Z,52.49,PLN,52.49,PLN,52.49,PLN
order,2025-08-25T20:04:24.398Z,57.39,PLN,57.39,PLN,57.39,PLN
order,2025-08-25T18:25:37.679Z,55.19,PLN,55.19,PLN,55.19,PLN
order,2025-08-25T11:18:25.092Z,60.77,PLN,60.77,PLN,60.77,PLN
order,2025-08-25T10:46:38.604Z,37.49,PLN,37.49,PLN,37.49,PLN
order,2025-08-25T07:20:56.560Z,52.00,PLN,52.00,PLN,52.00,PLN
order,2025-08-25T05:44:50.588Z,52.00,PLN,52.00,PLN,52.00,PLN
order,2025-08-24T19:43:12.715Z,53.39,PLN,53.39,PLN,53.39,PLN
order,2025-08-23T06:06:16.256Z,130.00,PLN,130.00,PLN,130.00,PLN
order,2025-08-22T06:38:30.421Z,63.69,PLN,63.69,PLN,63.69,PLN
order,2025-08-21T17:53:15.848Z,48.91,PLN,48.91,PLN,48.91,PLN
order,2025-08-21T09:40:25.687Z,80.47,PLN,80.47,PLN,80.47,PLN
order,2025-08-20T20:07:27.387Z,56.00,PLN,56.00,PLN,56.00,PLN
order,2025-08-20T08:27:55.717Z,56.00,PLN,56.00,PLN,56.00,PLN
order,2025-08-20T06:29:31.338Z,45.36,PLN,45.36,PLN,45.36,PLN
order,2025-08-19T19:28:45.175Z,100.37,PLN,100.37,PLN,100.37,PLN
order,2025-08-19T16:04:15.104Z,75.65,PLN,75.65,PLN,75.65,PLN
order,2025-08-19T14:07:21.526Z,52.29,PLN,52.29,PLN,52.29,PLN
order,2025-08-19T10:06:46.257Z,49.76,PLN,49.76,PLN,49.76,PLN
order,2025-08-19T08:45:51.769Z,56.00,PLN,56.00,PLN,56.00,PLN
order,2025-08-19T08:22:20.071Z,51.74,PLN,51.74,PLN,51.74,PLN
order,2025-08-19T07:25:05.588Z,62.99,PLN,62.99,PLN,62.99,PLN
order,2025-08-18T13:37:35.732Z,74.67,PLN,74.67,PLN,74.67,PLN
order,2025-08-18T10:16:20.364Z,61.58,PLN,61.58,PLN,61.58,PLN
order,2025-08-18T06:40:42.087Z,56.00,PLN,56.00,PLN,56.00,PLN
order,2025-08-17T17:36:09.874Z,60.39,PLN,60.39,PLN,60.39,PLN
order,2025-08-17T14:09:05.769Z,70.00,PLN,70.00,PLN,70.00,PLN
order,2025-08-17T11:23:50.918Z,28.14,PLN,28.14,PLN,28.14,PLN
order,2025-08-16T01:00:32.865Z,51.07,PLN,51.07,PLN,51.07,PLN
order,2025-08-14T13:51:59.501Z,58.48,PLN,58.48,PLN,58.48,PLN
order,2025-08-14T05:03:47.939Z,51.78,PLN,51.78,PLN,51.78,PLN
order,2025-08-12T15:52:19.982Z,68.27,PLN,68.27,PLN,68.27,PLN
order,2025-08-11T20:52:48.584Z,68.58,PLN,68.58,PLN,68.58,PLN
order,2025-08-11T18:48:55.421Z,59.38,PLN,59.38,PLN,59.38,PLN
order,2025-08-11T07:08:30.680Z,138.63,PLN,138.63,PLN,138.63,PLN

Type,LineItemId,OfferId,Name,Quantity,Price,Currency,Deposit,DepositCurrency
lineItem,53646a70-88c5-11f0-b6b0-3591e2f6fa2d,15693635463,"Aloesowy krem do twarzy przeciwstarzeniowy Equilibra 50 ml",3,17.00,PLN,,
lineItem,53646a71-88c5-11f0-b6b0-3591e2f6fa2d,15574362791,"Balsam do ciała z masłem SHEA 200ml Equilibra",1,26.99,PLN,,
lineItem,53646a72-88c5-11f0-b6b0-3591e2f6fa2d,17389067395,"Equilibra balsam do ust z masłem Shea 5.5ml",1,13.49,PLN,,
lineItem,64740551-88a2-11f0-bce3-3bbb50018090,15574362389,"Aloesowy liftingujący krem pod oczy 15ml Equilibra",1,32.39,PLN,,
lineItem,64740552-88a2-11f0-bce3-3bbb50018090,16084077562,"Baby łagodny krem ochronny do twarzy i ciała 100 ml Equilibra od 1 dnia",1,11.98,PLN,,
lineItem,64740553-88a2-11f0-bce3-3bbb50018090,17213901552,"Equilibra oczyszczający żel do mycia twarzy z aktywnym węglem 200ml",1,24.29,PLN,,
lineItem,7fa70ea3-8819-11f0-a673-639b2134ac06,15693453408,"Aloesowy tonik do twarzy Equilibra Aloe 200 ml",1,12.00,PLN,,
lineItem,7fa70ea2-8819-11f0-a673-639b2134ac06,16804494587,"Krem do twarzy Defence Factor 75ml Equilibra Vitaminica",1,24.69,PLN,,
lineItem,7fa70ea0-8819-11f0-a673-639b2134ac06,15574925203,"Mydło różane z kwasem hialuronowym 100g Equilibra",1,12.99,PLN,,
lineItem,7fa70ea4-8819-11f0-a673-639b2134ac06,15574823991,"Pasta do zębów wybielająca – żel aloesowy 75 ml",1,16.20,PLN,,
lineItem,7fa70ea1-8819-11f0-a673-639b2134ac06,15574362818,"Równoważący szampon RÓŻA i kwas hialuronowy 265 ml Equilibra",1,16.19,PLN,,
lineItem,138b2bf0-87df-11f0-a4db-2f9c265ced69,15574824015,"Pasta Sensitive do wrażliwych zębów i dziąseł - żel aloesowy 75 ml",3,17.09,PLN,,
lineItem,bd63dc40-877f-11f0-a4db-2f9c265ced69,15574823809,"Naprawczy szampon RESTRUKTURYZUJĄCY 300 ml Equilibra",3,20.99,PLN,,
lineItem,acd4ae11-8778-11f0-899a-95cc71e64c5e,15693453408,"Aloesowy tonik do twarzy Equilibra Aloe 200 ml",3,12.00,PLN,,
lineItem,acd4ae10-8778-11f0-899a-95cc71e64c5e,17636665498,"Ochronny olejek do włosów 100 ml Equilibra",1,19.90,PLN,,
lineItem,fd019e72-875f-11f0-aaa8-7db08fb1dbc8,15574924982,"Aloesowy dezodorant w sztyfcie z kwasem hialuronowym Equilibra 50 ml",1,13.00,PLN,,
lineItem,fd019e70-875f-11f0-aaa8-7db08fb1dbc8,17215229512,"Odżywka do włosów RESTRUKTURYZUJĄCA Equilibra Tricologica 200 ml",1,23.99,PLN,,
lineItem,fd019e71-875f-11f0-aaa8-7db08fb1dbc8,15574362818,"Równoważący szampon RÓŻA i kwas hialuronowy 265 ml Equilibra",2,16.19,PLN,,
lineItem,b528f9b2-8681-11f0-80ea-6fda5b3014ee,15574924982,"Aloesowy dezodorant w sztyfcie z kwasem hialuronowym Equilibra 50 ml",2,13.00,PLN,,
lineItem,b528f9b1-8681-11f0-80ea-6fda5b3014ee,17389102044,"Equilibra Odżywczy Krem do rąk z masłem Shea",1,17.99,PLN,,
lineItem,b528f9b0-8681-11f0-80ea-6fda5b3014ee,17389067395,"Equilibra balsam do ust z masłem Shea 5.5ml",1,13.49,PLN,,
lineItem,572e9fc1-867e-11f0-aae5-1913e565e695,15574924982,"Aloesowy dezodorant w sztyfcie z kwasem hialuronowym Equilibra 50 ml",1,13.00,PLN,,
lineItem,572e9fc2-867e-11f0-aae5-1913e565e695,15574925337,"Arganowa woda micelarna 400 ml Equilibra",1,24.29,PLN,,
lineItem,572e9fc0-867e-11f0-aae5-1913e565e695,16081821273,"Krem przeciwzmarszczkowy przeciwsłoneczny do twarzy 50 SPF 75 ml Equilibra",1,23.98,PLN,,
lineItem,53448230-865b-11f0-90d0-6d6cfd170089,15574823922,"Odżywczy szampon ARGAN i Kwas Hialuronowy 265 ml Equilibra",1,20.79,PLN,,
lineItem,53448231-865b-11f0-90d0-6d6cfd170089,15574362818,"Równoważący szampon RÓŻA i kwas hialuronowy 265 ml Equilibra",2,16.19,PLN,,
lineItem,1adb5073-8658-11f0-90d0-6d6cfd170089,15574924982,"Aloesowy dezodorant w sztyfcie z kwasem hialuronowym Equilibra 50 ml",4,13.00,PLN,,
lineItem,5c6ecd8b-864b-11f0-b666-dd5b7e17e248,15574924982,"Aloesowy dezodorant w sztyfcie z kwasem hialuronowym Equilibra 50 ml",6,13.00,PLN,,
lineItem,5c6ecd8a-864b-11f0-b666-dd5b7e17e248,15574362921,"Nawilżająca odżywka ALOES I KWAS HIALURONOWY 200 ml",1,23.39,PLN,,
lineItem,5c6ecd89-864b-11f0-b666-dd5b7e17e248,15574824015,"Pasta Sensitive do wrażliwych zębów i dziąseł - żel aloesowy 75 ml",1,17.09,PLN,,
lineItem,b334bbb0-863d-11f0-929b-6d6281a45f38,15694088204,"Aloesowy dezodorant w atomizerze z kwasem hialuronowym Equilibra 75ml",1,24.29,PLN,,
lineItem,b334bbb2-863d-11f0-929b-6d6281a45f38,15574924982,"Aloesowy dezodorant w sztyfcie z kwasem hialuronowym Equilibra 50 ml",1,13.00,PLN,,
